"","Hora_UTC","Período","lat_d","lon_d","Estado_Costeiro","Tipo_Navio","Bandeira","Estado do Navio","Proximidade_Costa(milhas)","ÁREA_NAVEGAÇÃO","Classificação_Ataque","N_Criminosos","Armamento","Hijack","Sequestro","N_Sequestrados","Rapto","N_Raptados","Feridos","N_Feridos","Mortos","N_Mortos","MedidasProteção","Alarme","Ajuda_Autoridades","Equipa_Segurança","CIDADELA","Manobra_Evasiva","ValoresRoubados_Navio","Carga_Roubada","DATA","Data_hora","onda","vento","chuva"
"0","04:00:00","Noturno ","4.7833333333333","-0.2","Gana","Oil Ship Transporter","Libéria","Navegar","45","Águas Internacionais","HIJACK","6","Desconhecido","1","0","0","1","6","0","0","0","0","1","0","1","0","0","0","1","1","2014-06-04 00:00:00","2014-06-04 04:00:00","2.03","6.91015625","1.6592968677287E-5"
"1","02:00:00","Noturno ","7","1.2666666666667","Gana","Oil Ship Transporter","Ilha de Man","Fundeado","11.5","Mar Territorial","HIJACK","6","Machine Gun","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","2012-08-28 00:00:00","2012-08-28 02:00:00","1.04","4.5782523777174","0"
"2","23:25:00","Noturno ","6.056","1.2743333333333","Togo","Cargo Ship","EUA","Fundeado","6","Mar Territorial","NCONSEGUIDO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2012-11-21 00:00:00","2012-11-21 23:25:00","0.95","3.8095703125","0"
"3","05:10:00","Noturno ","6.02","1.2883333333333","Togo","Bulk Carrier","Bahamas","Fundeado","8","Mar Territorial","NCONSEGUIDO","4","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2012-04-12 00:00:00","2012-04-12 05:10:00","1.41","4.4404296875","0"
"4","03:55:00","Noturno ","6.0116666666667","1.3266666666667","Togo","Oil Ship Transporter","IlhasMarshall","Fundeado","9","Mar Territorial","NCONSEGUIDO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2011-09-14 00:00:00","2011-09-14 03:55:00","1.27","4.669921875","0"
"5","16:08:00","Diurno","6.019","1.3366666666667","Togo","Oil Ship Transporter","Panamá","Navegar","9.5","Mar Territorial","HIJACK","6","Desconhecido","1","0","0","1","24","0","0","0","0","0","0","0","0","0","0","1","1","2012-04-30 00:00:00","2012-04-30 16:08:00","1.3","4.3095703125","0"
"6","03:30:00","Noturno ","5.4833333333333","1.6333333333333","Gana","Oil Ship Transporter","IlhasMarshall","Navegar","46","Águas Internacionais","HIJACK","16","Machine Gun","1","0","0","1","6","1","2","0","0","1","0","1","0","0","0","1","0","2013-07-16 00:00:00","2013-07-16 03:30:00","1.41","3.75","6.9827447371227E-7"
"7","04:00:00","Noturno","4.9","-1.6833333333333","Gana","Bulk Carrier","Singapura","Fundeado","3","Área Portuária","NCONSEGUIDO","1","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2018-04-29 00:00:00","2018-04-29 04:00:00","1.2","4.009765625","0"
"8","23:52:00","Noturno ","5.5","1.741","Togo","Oil Ship Transporter","Noruega","Navegar","51","Águas Internacionais","ROUBO","6","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2011-09-13 00:00:00","2011-09-13 23:52:00","1.43","7.6103515625","1.0636870771827E-5"
"9","14:02:00","Diurno","4.9583333333333","2.2783333333333","Benin","Oil Ship Transporter","Panamá","Navegar","83","Águas Internacionais","HIJACK","8","Desconhecido","1","0","0","1","18","0","0","0","0","1","0","1","0","0","0","0","0","2012-02-09 00:00:00","2012-02-09 14:02:00","1.06","2.3095703125","0"
"10","22:20:00","Noturno","3.8216666666667","2.4166666666667","Benin","Cargo Ship","Singapura","Navegar","150","Águas Internacionais","RAPTO","","Desconhecido","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","1","0","2020-07-02 00:00:00","2020-07-02 22:20:00","1.5899999141693","6.3203125","3.4770664628786E-7"
"11","23:20:00","Noturno","6.2716666666667","2.4873333333333","Benin","Oil Ship Transporter","Luxemburgo","Fundeado","6","Mar Territorial","RAPTO","5","Machine Gun","0","0","0","1","2","1","1","0","0","1","0","0","1","1","0","1","0","2018-02-26 00:00:00","2018-02-26 23:20:00","1.07","4.2099609375","0"
"12","22:50:00","Noturno","6.2983333333333","2.505","Benin","Oil Ship Transporter","IlhasMarshall","Fundeado","5","Mar Territorial","ROUBO","3","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","2018-02-17 00:00:00","2018-02-17 22:50:00","1.31","7.1796875","0"
"13","17:20:00","Diurno","6.2833333333333","2.5166666666667","Benin","Chemical Tanker","Libéria","Fundeado","7","Mar Territorial","HIJACK","6","Machine Gun","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2011-06-08 00:00:00","2011-06-08 17:20:00","1.26","5.4697265625","0"
"14","01:24:00","Noturno ","6.1583333333333","2.5333333333333","Benin","Chemical Tanker","Malta","Navegar","15","Águas Internacionais","HIJACK","12","Machine Gun","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2011-06-24 00:00:00","2011-06-24 01:24:00","1.53","5.5703125","8.5895720985718E-5"
"15","01:50:00","Noturno ","6.265","2.5566666666667","Benin","Oil Ship Transporter","IlhasMarshall","Fundeado","8","Mar Territorial","ROUBO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2011-06-24 00:00:00","2011-06-24 01:50:00","1.53","5.5703125","0"
"16","01:00:00","Noturno","6.3241666666667","3.1946666666667","Nigéria","Oil Ship Transporter","IlhasMarshall","Fundeado","5.5","Mar Territorial","NCONSEGUIDO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2017-11-21 00:00:00","2017-11-21 01:00:00","0.91","3.2900390625","0"
"17","01:45:00","Noturno","6.2833333333333","3.2166666666667","Nigéria","Oil Ship Transporter","Libéria","Fundeado","8.5","Mar Territorial","NCONSEGUIDO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2018-02-20 00:00:00","2018-02-20 01:45:00","0.98","3.3701171875","0"
"18","05:15:00","Noturno ","6.45","3.3833333333333","Nigéria","Bulk Carrier","China","Atracado","0","Área Portuária","ROUBO","4","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2013-02-17 00:00:00","2013-02-17 05:15:00","0.96","5.23046875","0"
"19","22:00:00","Noturno ","6.4416666666667","3.387","Nigéria","Cargo Ship","China","Fundeado","0.1","Área Portuária","ROUBO","4","Machine Gun/ Knives","0","0","0","1","1","1","1","0","0","1","1","0","0","0","0","1","0","2010-09-22 00:00:00","2010-09-22 22:00:00","1.26","6.8603515625","9.5704323030077E-5"
"20","22:40:00","Noturno","6.2966666666667","3.4183333333333","Nigéria","Oil Ship Transporter","Panamá","Fundeado","13.5","Águas Internacionais","NCONSEGUIDO","3","Desconhecido","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2018-03-16 00:00:00","2018-03-16 22:40:00","1.18","6.349609375","0"
"21","01:45:00","Noturno ","6.3223333333333","3.4901666666667","Nigéria","Oil Ship Transporter","Libéria","Fundeado","8","Mar Territorial","ROUBO","3","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","2012-06-01 00:00:00","2012-06-01 01:45:00","0.81","2.009765625","0"
"22","07:56:00","Diurno","5.8133333333333","4.385","Nigéria","Oil Ship Transporter","Ilha de Man","Navegar","32","Águas Internacionais","NCONSEGUIDO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2010-10-25 00:00:00","2010-10-25 07:56:00","1.7","3.740234375","3.7180749738278E-5"
"23","08:00:00","Diurno","3.3333333333333","4.4816666666667","Nigéria","Bulk Carrier","Libéria","Navegar","106","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","2017-08-03 00:00:00","2017-03-08 08:00:00","1.08","5.25","0"
"24","12:00:00","Diurno","4.0981666666667","4.7005","Nigéria","Oil Ship Transporter","Panamá","Navegar","64","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2017-03-29 00:00:00","2017-03-29 12:00:00","1.12","3.150390625","0"
"25","10:30:00","Diurno","3.9726666666667","5.4726666666667","Nigéria","Cargo Ship","Antigua&Barbuda","Navegar","45","Águas Internacionais","RAPTO","10","Machine Gun","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","2017-05-02 00:00:00","2017-02-05 10:30:00","0.72","3.5","0"
"26","20:30:00","Noturno ","3.7716666666667","5.8183333333333","Nigéria","Oil Ship Transporter","Libéria","Navegar","45","Águas Internacionais","NCONSEGUIDO","16","Machine Gun/RPG","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2013-01-31 00:00:00","2013-01-31 20:30:00","0.91","3.2001953125","0"
"27","06:00:00","Noturno ","3.6746666666667","5.8853333333333","Nigéria","Supply Ship","Libéria","Navegar","40","Águas Internacionais","HIJACK","17","Machine Gun","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2013-02-07 00:00:00","2013-02-07 06:00:00","0.97","3.16015625","0"
"28","11:20:00","Diurno","0.69666666666667","6.06","S.Tomé e Príncipe","Outros","Malta","Navegar","35","Águas Internacionais","NCONSEGUIDO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2017-10-27 00:00:00","2017-10-27 11:20:00","1.48","5.7998046875","--"
"29","05:20:00","Noturno ","2.6483333333333","6.1583333333333","Nigéria","Cargo Ship","Libéria","Navegar","120","Águas Internacionais","NCONSEGUIDO","5","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2012-06-30 00:00:00","2012-06-30 05:20:00","1.24","6.7998046875","0"
"30","09:00:00","Diurno","3.5","6.3333333333333","Nigéria","Oil Ship Transporter","Nigéria","Navegar","48","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2018-01-24 00:00:00","2018-01-24 09:00:00","1.02","2.3603515625","0"
"31","08:30:00","Diurno","4.0443333333333","6.5721666666667","Nigéria","Oil Ship Transporter","Panamá","Navegar","25","Águas Internacionais","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2018-02-19 00:00:00","2018-02-19 08:30:00","1","3.23046875","0"
"32","16:40:00","Diurno","3.49","6.607","Nigéria","Oil Ship Transporter","Panamá","Navegar","60","Águas Internacionais","NCONSEGUIDO","12","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","2018-02-03 00:00:00","2018-02-03 16:40:00","0.94","4.1103515625","0"
"33","17:40:00","Diurno","3.6266666666667","6.735","Nigéria","Oil Ship Transporter","Bermudas","Navegar","50","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2017-04-29 00:00:00","2017-04-29 17:40:00","0.93","3.330078125","0"
"34","09:45:00","Diurno","3.51","6.765","Nigéria","Oil Ship Transporter","IlhasMarshall","Navegar","56","Águas Internacionais","NCONSEGUIDO","7","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2017-11-16 00:00:00","2017-11-16 09:45:00","1.09","2.5498046875","8.2639329775702E-5"
"35","04:00:00","Noturno ","3.8533333333333","6.7666666666667","Nigéria","Outros","Libéria","Navegar","38","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","2017-04-29 00:00:00","2017-04-29 04:00:00","0.8","4.330078125","0"
"36","20:30:00","Noturno","3.5916666666667","6.82","Nigéria","Oil Ship Transporter","IlhasMarshall","Navegar","51","Águas Internacionais","NCONSEGUIDO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","2017-10-26 00:00:00","2017-10-26 20:30:00","1.34","3.1904296875","5.1624633670144E-6"
"37","02:30:00","Noturno","3.2916666666667","6.875","Nigéria","Cargo Ship","Chipre","Navegar","66","Águas Internacionais","NCONSEGUIDO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","0","2017-11-22 00:00:00","2017-11-22 02:30:00","1.51","4.5595703125","1.11473048531E-5"
"38","09:40:00","Noturno ","4.0383333333333","6.915","Nigéria","Cargo Ship","Bahamas","Navegar","28","Águas Internacionais","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2013-05-04 00:00:00","2013-05-04 09:40:00","1.11","1.169921875","0"
"39","08:20:00","Diurno","4.1183333333333","6.9928333333333","Nigéria","Bulk Carrier","Ilha de Man","Navegar","17","Águas Internacionais","RAPTO","5","Machine Gun","0","0","0","1","10","0","0","0","0","1","0","1","0","0","0","1","0","2017-11-11 00:00:00","2017-11-11 08:20:00","0.91","3.0302734375","0"
"40","16:15:00","Diurno","3.5633333333333","7.045","Nigéria","Cargo Ship","Singapura","Navegar","50","Águas Internacionais","NCONSEGUIDO","8","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2018-02-24 00:00:00","2018-02-24 16:15:00","1.09","3.6396484375","0"
"41","10:00:00","Diurno","4.045","7.0583333333333","Nigéria","Oil Ship Transporter","Panamá","Navegar","21","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","0","2017-11-01 00:00:00","2017-11-01 10:00:00","0.92","5.4599609375","7.710036879871E-5"
"42","19:00:00","Noturno ","3.3666666666667","7.225","Nigéria","Outros","Panamá","Navegar","60","Águas Internacionais","RAPTO","","Machine Gun","0","0","0","1","3","0","0","0","0","1","1","1","0","1","0","0","0","2017-07-02 00:00:00","2017-02-07 19:00:00","0.96","5.240234375","0"
"43","12:45:00","Diurno","4.1","8.85","Camarões","Outros","China","Navegar","10","Mar Territorial","RAPTO","","Machine Gun","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2018-02-09 00:00:00","2018-02-09 12:45:00","0.63","6.1103515625","0"
"44","03:30:00","Noturno ","3.8758333333333","9.535","Camarões","Cargo Ship","IlhasMarshall","Fundeado","4.5","Área Portuária","ROUBO","2","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2010-09-19 00:00:00","2010-09-19 03:30:00","0.37","4.919921875","3.4084339858964E-5"
"45","01:30:00","Noturno ","-4.74","11.748333333333","Congo","Cargo Ship","Países Baixos","Fundeado","7","Mar Territorial","ROUBO","2","Machine Gun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2014-03-06 00:00:00","2014-03-06 01:30:00","1.03","3.4599609375","0"
"46","23:30:00","Noturno ","-4.7316666666667","11.778333333333","Congo","Cargo Ship","Malta","Fundeado","3","Mar Territorial","NCONSEGUIDO","3","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2013-01-14 00:00:00","2013-01-14 23:30:00","0.89","3.5703125","0"
"47","04:00:00","Noturno ","-4.75","11.816666666667","Congo","Supply Ship","Singapura","Fundeado","1.5","Mar Territorial","ROUBO","6","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2012-08-16 00:00:00","2012-08-16 04:00:00","1.47","6.01953125","0"
"48","21:30:00","Noturno ","-4.7533333333333","11.82","Congo","Supply Ship","Noruega","Fundeado","1.5","Área Portuária","ROUBO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2017-09-02 00:00:00","2017-02-09 21:30:00","0.89","3.349609375","0"
"49","19:35:00","Diurno","-8.4166666666667","12.35","Angola","Oil Ship Transporter","Panamá","Navegar","65","Águas Internacionais","NCONSEGUIDO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2011-07-19 00:00:00","2011-07-19 19:35:00","0.95","3.25","0"
"50","02:10:00","Noturno","-8.6996666666667","13.3075","Angola","Cargo Ship","Antigua&Barbuda","Fundeado","4","Mar Territorial","SEQUESTRO","3","Desconhecido","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2020-08-10 00:00:00","2020-08-10 02:10:00","0.28999999165535","3.169921875","0"
"51","02:31:00","Noturno ","9.424","-13.740666666667","Guiné","Cargo Ship","Libéria","Fundeado","1.5","Mar Territorial","ROUBO","10","Machine Gun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2011-05-23 00:00:00","2011-05-23 02:31:00","0.32","4.01953125","1.523205810372E-7"
"52","00:55:00","Noturno ","9.2316666666667","-13.79","Guiné","Cargo Ship","Alemanha","Navegar","22","Águas Internacionais","ROUBO","7","Machine Gun","0","0","0","1","2","1","1","0","0","0","0","0","0","0","0","1","0","2012-07-15 00:00:00","2012-07-15 00:55:00","0.64","6.0400390625","0.0001404436973288"
"53","23:40:00","Noturno ","5.0016666666667","0.82","Gana","Oil Ship Transporter","Quiribati","Navegar","55","Águas Internacionais","HIJACK","10","Machine Gun","1","0","0","1","21","0","0","0","0","1","0","1","0","0","0","1","0","2014-07-25 00:00:00","2014-07-25 23:40:00","1.59","4.169921875","3.5945675335824E-6"
"54","17:20:00","Diurno","5.3333333333333","0.85666666666667","Gana","Outros","Gana","Navegar","27","Águas Internacionais","HIJACK","","Desconhecido","1","0","0","1","3","0","0","0","0","1","0","1","0","0","0","0","0","2018-03-26 00:00:00","2018-03-26 17:20:00","1.05","4.650390625","0"
"55","02:00:00","Noturno","6.05","1.2333333333333","Togo","Chemical Tanker","Panamá","Fundeado","4","Área Portuária","NCONSEGUIDO","8","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2014-05-21 00:00:00","2014-05-21 02:00:00","1.3","2.3701171875","0"
"56","04:05:00","Noturno","6.0166666666667","1.3","Togo","Cargo Ship","Antigua&Barbuda","Fundeado","8.6","Área Portuária","NCONSEGUIDO","7","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2014-06-10 00:00:00","2014-06-10 04:05:00","1.63","5.4599609375","5.3113082685741E-5"
"57","09:10:00","Diurno","5.9333333333333","1.6166666666667","Nigéria","Oil Ship Transporter","Libéria","Navegar","20.5","Águas Internacionais","ROUBO","15","Machine Gun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2014-06-03 00:00:00","2014-06-03 09:10:00","1.3","2.1796875","7.18654555385E-6"
"58","23:10:00","Noturno ","5.8333333333333","1.2333333333333","Gana","Oil Ship Transporter","Panamá","Navegar","17","Águas Internacionais","HIJACK","16","Machine Gun","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2012-08-18 00:00:00","2012-08-18 23:10:00","2.33","5.2900390625","2.424971344659E-5"
"59","05:30:00","Noturno ","6.0166666666667","1.25","Togo","Chemical Tanker","China","Fundeado","7","Mar Territorial","NCONSEGUIDO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2011-09-22 00:00:00","2011-09-22 05:30:00","0.99","2.919921875","0"
"60","02:30:00","Noturno ","6","1.25","Gana","Oil Ship Transporter","China","Fundeado","10","Mar Territorial","NCONSEGUIDO","10","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2012-04-04 00:00:00","2012-04-04 02:30:00","0.95","5.900390625","3.798150213524E-5"
"61","01:30:00","Noturno ","6.0333333333333","1.25","Gana","Chemical Tanker","China","Fundeado","5","Mar Territorial","NCONSEGUIDO","16","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2012-04-26 00:00:00","2012-04-26 01:30:00","0.73","2.830078125","0"
"62","22:30:00","Noturno ","6.0666666666667","1.25","Togo","Oil Ship Transporter","Grécia","Fundeado","4.5","Mar Territorial","NCONSEGUIDO","8","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2013-05-09 00:00:00","2013-05-09 22:30:00","1.1","4.3798828125","0"
"63","01:30:00","Noturno ","6.095","1.25","Togo","Oil Ship Transporter","IlhasMarshall","Fundeado","2.5","Mar Territorial","NCONSEGUIDO","7","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2016-05-11 00:00:00","2016-05-11 01:30:00","0.9","1.740234375","0"
"64","13:50:00","Diurno","1.5016666666667","1.2616666666667","Gana","Tug","Itália","Navegar","257","Águas Internacionais","NCONSEGUIDO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2018-07-22 00:00:00","2018-07-22 13:50:00","1.32","5.4501953125","--"
"65","02:40:00","Noturno","5.9703333333333","1.2616666666667","Togo","Oil Ship Transporter","Grécia","Fundeado","9","Mar Territorial","HOMICIDIO","3","Machine Gun/ Knives","0","0","0","1","4","1","1","1","1","1","1","1","0","0","0","0","0","2019-11-04 00:00:00","2019-11-04 02:40:00","1.13","2.4697265625","0"
"66","00:50:00","Noturno ","6.05","1.2666666666667","Togo","Chemical Tanker","Noruega","Fundeado","4","Mar Territorial","NCONSEGUIDO","8","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2012-08-06 00:00:00","2012-08-06 00:50:00","1.34","3.8798828125","0"
"67","03:00:00","Noturno ","6.0738333333333","1.2721666666667","Togo","Oil Ship Transporter","Luxemburgo","Fundeado","6","Mar Territorial","NCONSEGUIDO","8","Desconhecido","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2012-12-11 00:00:00","2012-12-11 03:00:00","0.82","3.9404296875","0"
"68","01:40:00","Noturno ","6.0416666666667","1.275","Togo","Chemical Tanker","IlhasMarshall","Fundeado","7","Mar Territorial","NCONSEGUIDO","5","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2012-07-30 00:00:00","2012-07-30 01:40:00","0.99","4.669921875","0"
"69","00:25:00","Noturno ","5.975","1.28","Gana","Oil Ship Transporter","Libéria","Fundeado","12","Mar Territorial","ROUBO","2","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","2012-04-12 00:00:00","2012-04-12 00:25:00","1.43","4.650390625","2.4330313733247E-6"
"70","00:30:00","Noturno ","6","1.2833333333333","Gana","Oil Ship Transporter","IlhasMarshall","Fundeado","8","Mar Territorial","NCONSEGUIDO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2012-07-27 00:00:00","2012-07-27 00:30:00","1.21","3.830078125","2.5356376898431E-5"
"71","23:40:00","Noturno ","6.0166666666667","1.2833333333333","Togo","Cargo Ship","Luxemburgo","Fundeado","8","Mar Territorial","NCONSEGUIDO","7","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2015-06-26 00:00:00","2015-06-26 23:40:00","1.27","4.669921875","0"
"72","01:50:00","Noturno ","6.0833333333333","1.2833333333333","Togo","Bulk Carrier","EUA","Fundeado","4","Mar Territorial","NCONSEGUIDO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2013-07-18 00:00:00","2013-07-18 01:50:00","0.99","4.7099609375","0"
"73","03:40:00","Noturno ","6.0616666666667","1.2916666666667","Togo","Bulk Carrier","Libéria","Fundeado","5","Mar Territorial","NCONSEGUIDO","7","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2011-09-16 00:00:00","2011-09-16 03:40:00","1.07","3.7099609375","0"
"74","02:30:00","Noturno ","6.0516666666667","1.295","Togo","Chemical Tanker","Itália","Fundeado","4.5","Mar Territorial","NCONSEGUIDO","11","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2013-05-17 00:00:00","2013-05-17 02:30:00","1.04","4.2099609375","0"
"75","23:30:00","Noturno ","6.0833333333333","1.3","Togo","Chemical Tanker","Singapura","Fundeado","3","Mar Territorial","NCONSEGUIDO","12","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2012-07-27 00:00:00","2012-07-27 23:30:00","1.12","3.6796875","0"
"76","22:50:00","Noturno ","6.0383333333333","1.305","Togo","Chemical Tanker","China","Fundeado","8","Mar Territorial","NCONSEGUIDO","4","Desconhecido","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","2012-11-30 00:00:00","2012-11-30 22:50:00","1.24","3.5302734375","0"
"77","04:15:00","Noturno ","6.0231666666667","1.305","Togo","Chemical Tanker","Singapura","Fundeado","7","Mar Territorial","NCONSEGUIDO","26","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2011-09-14 00:00:00","2011-09-14 04:15:00","1.27","4.669921875","0"
"78","02:00:00","Noturno ","6.0233333333333","1.305","Togo","Chemical Tanker","França","Fundeado","9","Mar Territorial","HIJACK","8","Machine Gun","1","1","2","0","0","1","3","0","0","0","0","0","0","0","0","1","1","2013-06-13 00:00:00","2013-06-13 02:00:00","1.27","6.419921875","0"
"79","22:45:00","Noturno ","5.695","1.3366666666667","Togo","Oil Ship Transporter","Malta","Navegar","27","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","2013-05-05 00:00:00","2013-05-05 22:45:00","1.86","4.7099609375","3.4821271020476E-6"
